Material,Matl-Comp,Package Size,4.4 MSU转换,FormulaName,Type,Note,SUF,Brand,Seg
90269995,91830918,600,18851.75664,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,0.2334,EC,Pack
82326897,91830496,750,2513.854768,COND BC840MD80,Non AD conditioner,BC840MD80-24 2.0TAS 0.05Tw KTN 0.6MB RJ,1.7503,EC,On going
82326893,91838780,300,3142.408227,COND BC840MD80,Non AD conditioner,BC840MD80-24 2.0TAS 0.05Tw KTN 1.2MDM RJ,1.4002,EC,On going
80690331,90067030,400,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.8FGB HS,1.8125,HS,On going
80693821,90167254,200,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,1.8125,HS,On going
80694121,90142368,1280,1517.189062,SHM BC156OF,AD shampoo,BC156o F1RT300127 0.5PO 0.85Vi HS,2.9001,HS,On going
80694116,90148173,1280,1517.189062,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,2.9001,HS,On going
80694110,90169500,1280,1517.189062,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,2.9001,HS,On going
80691398,90163858,400,4713.444028,COND BC840MD67,Non AD conditioner,BC840MD67-24 T2.75 KTN 0.03Hist 0.7SW VS,0.9335,VS,On going
90227222,91830918,750,15078.82111,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,0.2918,EC,PACK
80693836,90167254,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,3.3986,HS,On going
90277290,90074190,500,22622.10797,SHM BC109 ,Clear shampoo,BC109 P30R20D00 1.0MM RJ,0.1945,EC,Pack
90242850,90148173,500,23305.08475,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.1888,HS,PACK
90222863,91830394,400,28277.63496,COND BC840MD80,Non AD conditioner,BC840MD80-24 2.0TAS 0.05Tw KTN 0.6MB RJ,0.1556,EC,Pack
80693851,90148173,930,2088.178065,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,2.1071,HS,On going
80690220,90088408,400,4713.444028,COND B96,PO conditioner,B96-24 0.25PO 1TAS NaBz 0.5VA HS,0.9335,HS,On going
90242843,90140942,400,28277.63496,COND BC840MD67,Non AD conditioner,BC840 MD67-24 T2.5 KTN 0.03Hist 0.7SW VS,0.1556,VS,Pack
90242034,90164576,500,22622.10797,SHM BC162H QR,Non AD shampoo,BC162H QR5015 KTN 0.01Hist 0.55SW VS,0.1945,VS,Pack
80691438,90163858,500,1885.418006,COND BC840MD67,Non AD conditioner,BC840MD67-24 T2.75 KTN 0.03Hist 0.7SW VS,2.3337,VS,Pack
90255475,90163858,400,28277.63496,COND BC840MD67,Non AD conditioner,BC840MD67-24 T2.75 KTN 0.03Hist 0.7SW VS,0.1556,VS,Pack
80690334,90067030,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.8FGB HS,3.3986,HS,On going
90284794,90169500,650,17467.24891,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,0.2519,HS,PACK
90242918,90163858,500,22622.10797,COND BC840MD67,Non AD conditioner,BC840MD67-24 T2.75 KTN 0.03Hist 0.7SW VS,0.1945,VS,Pack
80694111,90167254,1000,1942.004678,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,2.2657,HS,On going
80693852,90142368,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F1RT300127 0.5PO 0.85Vi HS,3.3986,HS,On going
80691387,90163858,200,4713.444028,COND BC840MD67,Non AD conditioner,BC840MD67-24 T2.75 KTN 0.03Hist 0.7SW VS,0.9335,VS,On going
80690323,90069889,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F1RT300127 0.5PO 0.85VA HS,3.3986,HS,On going
80691397,90150889,400,2427.452278,SHM BC162H QR,Non AD shampoo,BC162H QR5015 0.55SW VS,1.8126,VS,On going
90260215,90142368,500,23305.08475,SHM BC156OF,AD shampoo,BC156o F1RT300127 0.5PO 0.85Vi HS,0.1888,HS,PACK
90260229,90148173,680,17133.95639,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.2568,HS,PACK
90267707,90148173,80,145695.3642,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.0302,HS,PACK
90276745,91873865,300,37703.51328,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 1.3MDM RJ,0.1167,EC,Pack
90250600,90164576,750,15083.9904,SHM BC162H QR,Non AD shampoo,BC162H QR5015 KTN 0.01Hist 0.55SW VS,0.2917,VS,Pack
90267708,90140942,200,56555.26992,COND BC840MD67,Non AD conditioner,BC840 MD67-24 T2.5 KTN 0.03Hist 0.7SW VS,0.0778,VS,Pack
90273525,90164576,400,28277.63496,SHM BC162H QR,Non AD shampoo,BC162H QR5015 KTN 0.01Hist 0.55SW VS,0.1556,VS,Pack
90266170,90148173,700,16647.74877,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.2643,HS,PACK
80704146,91709062,530,2371.58411,SHM BC162CW,Clear shampoo,BC162C WM2500 0.55MidSum AU,1.8553,Aussie,On going
80693846,90148173,700,1387.137453,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,3.172,HS,On going
80693841,90169500,930,2088.178065,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,2.1071,HS,On going
80695639,91810317,700,2693.437806,COND BC840SC120,Non AD conditioner,BC840Sc120-25 2.5TAS KTN 0.8GS PNT,1.6336,PTN,HKTW
80695626,91802916,700,2693.437806,COND BC264MSF80,Non AD conditioner,BC264MSF80 2.5TAS KTN 0.7FR PNT,1.6336,PTN,HKTW
80695638,90091798,700,2774.274905,SHM BC189H,Non AD shampoo,BC189H Q20R40G10L28 0.7GS PNT,1.586,PTN,HKTW
80695628,90086515,700,2774.274905,SHM BC109 ,Clear shampoo,BC109 P30R20D02 0.5FR PNT,1.586,PTN,HKTW
80695631,91882661,700,2774.274905,SHM BC156CG,Climbazole shampoo,BC156c G1RJ301010 0.45C 0.7FR HS,1.586,PTN,HKTW
80694125,90148173,80,6068.965517,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.725,HS,FGOI
80694123,90142368,80,6068.965517,SHM BC156OF,AD shampoo,BC156o F1RT300127 0.5PO 0.85Vi HS,0.725,HS,FGOI
80703933,90276496,450,2157.708905,SHM BC156OF,AD shampoo,BC156o F1RT300116 0.5PO 1.20JJF HS,2.0392,HS,On going
80703934,90276491,450,2157.708905,SHM BC156OF,AD shampoo,BC156o F1RT300116 0.5PO 1.30DaphneVN HS,2.0392,HS,On going
80695636,90076464,700,2774.274905,SHM BC109 ,Clear shampoo,BC109 P2005X10 0.5FR PNT,1.586,PTN,HKTW
80695642,91814437,700,2693.437806,COND BC840MD67GLY,Non AD conditioner,BC840MD67-24 3.0Gly 1.5TAS KTN 0.7FR PNT,1.6336,PTN,HKTW
80695627,91792647,400,2356.722014,COND BC840M68,Non AD conditioner,BC840M68-25 4.3TFS KTN 0.8GS PNT,1.867,PTN,HKTW
90250703,90152672,200,56555.26992,COND BC840MD67,Non AD conditioner,BC840MD67-24 T2.25 KTN 0.03Hist 0.7SW VS,0.0778,VS,Pack
80695632,91781351,700,2774.274905,SHM BC189H,Non AD shampoo,BC189H Q20R40G10L30 0.8GS PNT,1.586,PTN,HKTW
80695637,91821802,700,2774.274905,SHM BC189T,Non AD shampoo,BC189T A17NKBP20072008G20S08 0.8GS PNT,1.586,PTN,HKTW
80695635,91821805,700,2693.437806,COND BC840M68,Non AD conditioner,BC840M68-25 4.2TFS KTN 0.8GS PNT,1.6336,PTN,HKTW
80695630,91792647,700,2693.437806,COND BC840M68,Non AD conditioner,BC840M68-25 4.3TFS KTN 0.8GS PNT,1.6336,PTN,HKTW
80708708,90294432,750,1294.650739,SHM BC162H QRC,Climbazole shampoo,BC162H QRc2519 0.55SWM 0.45CLM VS,3.3986,VS,On going
80708723,90294744,750,1294.650739,SHM BC162H QR,Non AD shampoo,BC162H QR5015 0.50SW VS,3.3986,VS,On going
80691377,90140942,500,1885.418006,COND BC840MD67,Non AD conditioner,BC840 MD67-24 T2.5 KTN 0.03Hist 0.7SW VS,2.3337,VS,On going
90074513,91297192,500,23305.08475,SHM BC188S,PO shampoo,BC188 S07X4000 0.8PO 1.1MSR,0.1888,HS,PACK
90267879,90148173,650,17405.06329,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.2528,HS,PACK
80694112,90169500,1000,1942.004678,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,2.2657,HS,On going
90267724,90142368,680,17133.95639,SHM BC156OF,AD shampoo,BC156o F1RT300127 0.5PO 0.85Vi HS,0.2568,HS,PACK
90266172,90142368,650,17405.06329,SHM BC156OF,AD shampoo,BC156o F1RT300127 0.5PO 0.85Vi HS,0.2528,HS,PACK
90259395,90167254,700,16647.74877,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,0.2643,HS,PACK
90222865,91838780,300,37703.51328,COND BC840MD80,Non AD conditioner,BC840MD80-24 2.0TAS 0.05Tw KTN 1.2MDM RJ,0.1167,EC,Pack
90267878,90140942,500,22622.10797,COND BC840MD67,Non AD conditioner,BC840 MD67-24 T2.5 KTN 0.03Hist 0.7SW VS,0.1945,VS,Pack
82288354,91730494,750,1256.927384,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.8 0.80 Mahonia,3.5006,HS,On going
82288129,91879267,750,1256.927384,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.8  0.80FGB HS,3.5006,HS,On going
90267704,90142368,80,145695.3642,SHM BC156OF,AD shampoo,BC156o F1RT300127 0.5PO 0.85Vi HS,0.0302,HS,PACK
90342152,90067030,680,17133.95639,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.8FGB HS,0.2568,HS,PACK
90350799,90067030,700,16647.74877,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.8FGB HS,0.2643,HS,PACK
80691402,90164576,500,1942.004678,SHM BC162H QR,Non AD shampoo,BC162H QR5015 KTN 0.01Hist 0.55SW VS,2.2657,VS,On going
90249831,90169500,680,17133.95639,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,0.2568,HS,PACK
90298028,91265489,80,145695.3642,SHM BC188S,PO shampoo,BC188 S07X4000 0.8PO 1.1FGB,0.0302,HS,PACK
90300795,91265489,300,39532.79425,SHM BC188S,PO shampoo,BC188 S07X4000 0.8PO 1.1FGB,0.1113,HS,PACK
90305028,91297192,300,39532.79425,SHM BC188S,PO shampoo,BC188 S07X4000 0.8PO 1.1MSR,0.1113,HS,PACK
80718467,90314810,530,1832.035641,SHM BC109 ,Clear shampoo,BC109 P30R20D00 1.1Atlas RJ,2.4017,EC,On going
80695633,91781351,950,2044.134727,SHM BC189H,Non AD shampoo,BC189H Q20R40G10L30 0.8GS PNT,2.1525,PTN,HKTW
80695629,91821802,950,2044.134727,SHM BC189T,Non AD shampoo,BC189T A17NKBP20072008G20S08 0.8GS PNT,2.1525,PTN,HKTW
80693305,90076490,700,2774.274905,SHM BC162H LR,Non AD shampoo,BC162H LR3520 0.5FR Histidine PTN,1.586,PTN,HKTW
80693306,97041637,700,2693.437806,COND BC27M1OP1,Non AD conditioner,BC27 M1OP1 0.5TAS KTN 0.7FR PTN,1.6336,PTN,HKTW
80693304,90076464,950,2044.134727,SHM BC109 ,Clear shampoo,BC109 P2005X10 0.5FR PNT,2.1525,PTN,HKTW
80717310,90299026,730,1330.149037,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 1.0CMM HS,3.3079,HS,On going
80717296,90288239,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.7FGB HS,3.3986,HS,On going
90071658,90913972,70,161172.1612,COND BC840M68,Non AD conditioner,BC840M68-25 4.6TFS KTN 0.75Red PNT,0.0273,PTN,PACK
90093718,90913972,180,62857.14286,COND BC840M68,Non AD conditioner,BC840M68-25 4.6TFS KTN 0.75Red PNT,0.07,PTN,PACK
80717298,90288138,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F1RT300121 0.5PO 0.75VA HS,3.3986,HS,On going
80717299,90298879,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F1RT300104 0.5PO 1.1CMM HS,3.3986,HS,On going
80717301,90291266,750,1294.650739,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 0.9PR HS,3.3986,HS,On going
90342153,90140942,500,22622.10797,COND BC840MD67,Non AD conditioner,BC840 MD67-24 T2.5 KTN 0.03Hist 0.7SW VS,0.1945,VS,PACK
90328058,90164576,500,22622.10797,SHM BC162H QR,Non AD shampoo,BC162H QR5015 KTN 0.01Hist 0.55SW VS,0.1945,VS,pack
80710502,90308899,530,2371.58411,COND BC840MD67,Non AD conditioner,BC840MD67-24 0.5TAS 0.7SunCitr HR PGR,1.8553,HR,On going
80715459,90308414,530,1832.035641,SHM BC156CF,Climbazole shampoo,BC156c F1RT300104 0.45C 1.3MM RJ,2.4017,EC,On going
80710498,90297073,530,2371.58411,SHM BC177N,PO shampoo,BC177N G1XJ152000 nil PO 0.6Honey Aprico,1.8553,HR,On going
80715460,90330029,750,1294.650739,SHM BC198N,Non AD shampoo,BC198 N1RP151020L 0.6MB RJ,3.3986,EC,On going
80715462,90330061,750,1294.650739,SHM BC156CF,Climbazole shampoo,BC156c F1RT300104 0.45C 0.9SE-Menthol RJ,3.3986,EC,On going
80715705,91912059,950,1984.66396,SHM BC156OG,PO shampoo,BC156oG1RJ301008 0.5PO 1.1PM HS,2.217,HS,HKTW
80716281,90339522,530,1778.712051,SHM BC162H VR,Non AD shampoo,BC162H VR3000 0.40MSR RJ,2.4737,EC,On going
80708706,90294432,200,2427.452278,SHM BC162H QRC,Climbazole shampoo,BC162H QRc2519 0.55SWM 0.45CLM VS,1.8126,VS,On going
80709931,90284150,750,1294.650739,SHM BC162H VRC,Climbazole shampoo,BC162H VRc5007 0.6FR 0.45C PNT,3.3986,PTN,On going
90403924,90284150,200,56555.26992,SHM BC162H VRC,Climbazole shampoo,BC162H VRc5007 0.6FR 0.45C PNT,0.0778,PTN,PACK
80707774,90283795,1180,798.8960709,SHM BC162H QRC,Climbazole shampoo,BC162H QRc2500 0.45C 0.3SR AL RJ,5.5076,DC,On going
80709927,90284450,750,1294.650739,SHM BC162H VRC,Climbazole shampoo,BC162H VRc5005 0.6FR 0.45C PNT,3.3986,PTN,On going
90359060,91792647,750,15083.9904,COND BC840M68,Non AD conditioner,BC840M68-25 4.3TFS KTN 0.8GS PNT,0.2917,PTN,On going
80710500,91089821,530,2371.58411,COND BC840M61,Non AD conditioner,BC840M61-23 2.75FTH 0.6HonAp HR,1.8553,HR,On going
91907832,91781351,750,15083.9904,SHM BC189H,Non AD shampoo,BC189H Q20R40G10L30 0.8GS PNT,0.2917,PTN,PACK
90337557,91821805,750,15083.9904,COND BC840M68,Non AD conditioner,BC840M68-25 4.2TFS KTN 0.8GS PNT,0.2917,PTN,PACK
80721762,90091798,200,2427.452278,SHM BC189H,Non AD shampoo,BC189H Q20R40G10L28 0.7GS PNT,1.8126,PTN,On going
90263969,91802249,200,56628.05663,COND B96,PO conditioner,B96-24 0.25PO 0.5TAS NaBz 0.8SE RJ,0.0777,EC,PACK
80710509,90304383,530,2371.58411,SHM BC177N,PO shampoo,BC177N G1XJ152000 nil PO 0.7Sunny Citrus,1.8553,HR,On going
80708710,90294448,700,2774.274905,SHM BC162H QRC,Climbazole shampoo,BC162H QRc2515 0.45SWM 0.45CLM VS,1.586,VS,On going
80710505,90291924,530,2371.58411,SHM BC177N,PO shampoo,BC177N G1XJ152000 nil PO 0.7 Americana,1.8553,HR,On going
80710507,91049095,530,2371.58411,COND BC840M61,Non AD conditioner,BC840M61-23 3.0FTH 0.6Americana HR,1.8553,HR,On going
90386609,90294432,400,28277.63496,SHM BC162H QRC,Climbazole shampoo,BC162H QRc2519 0.55SWM 0.45CLM VS,0.1556,VS,Pack
90402893,90152672,400,28277.63496,COND BC840MD67,Non AD conditioner,BC840MD67-24 T2.25 KTN 0.03Hist 0.7SW VS,0.1556,VS,pack
80722022,90261738,400,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,1.8125,HS,On going
80716275,90330061,400,2427.452278,SHM BC156CF,Climbazole shampoo,BC156c F1RT300104 0.45C 0.9SE-Menthol RJ,1.8126,EC,On going
80717522,90256873,1000,1942.004678,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.65SE RJ,2.2657,EC,On going
80708721,90294744,400,2427.452278,SHM BC162H QR,Non AD shampoo,BC162H QR5015 0.50SW VS,1.8126,VS,On going
80710508,90304383,280,3366.745734,SHM BC177N,PO shampoo,BC177N G1XJ152000 nil PO 0.7Sunny Citrus,1.3069,HR,On going
80710504,90291924,280,3366.745734,SHM BC177N,PO shampoo,BC177N G1XJ152000 nil PO 0.7 Americana,1.3069,HR,On going
80703931,90276496,80,6068.965517,SHM BC156OF,AD shampoo,BC156o F1RT300116 0.5PO 1.20JJF HS,0.725,HS,FGOI
90375971,90294432,500,22622.10797,SHM BC162H QRC,Climbazole shampoo,BC162H QRc2519 0.55SWM 0.45CLM VS,0.1945,VS,Pack
80715464,90330029,200,2427.452278,SHM BC198N,Non AD shampoo,BC198 N1RP151020L 0.6MB RJ,1.8126,EC,On going
80703932,90276491,80,6068.965517,SHM BC156OF,AD shampoo,BC156o F1RT300116 0.5PO 1.30DaphneVN HS,0.725,HS,FGOI
80710499,91089821,280,3366.745734,COND BC840M61,Non AD conditioner,BC840M61-23 2.75FTH 0.6HonAp HR,1.3069,HR,On going
80710497,90297073,280,3366.745734,SHM BC177N,PO shampoo,BC177N G1XJ152000 nil PO 0.6Honey Aprico,1.3069,HR,On going
80723430,90291924,530,2371.58411,SHM BC177N,PO shampoo,BC177N G1XJ152000 nil PO 0.7 Americana,1.8553,HR,HKTW
80723429,90304383,530,2371.58411,SHM BC177N,PO shampoo,BC177N G1XJ152000 nil PO 0.7Sunny Citrus,1.8553,HR,HKTW
80723427,91049095,530,2371.58411,COND BC840M61,Non AD conditioner,BC840M61-23 3.0FTH 0.6Americana HR,1.8553,HR,HKTW
80722214,91873865,530,1832.035641,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 1.3MDM RJ,2.4017,EC,HKTW
80723426,90308899,530,2371.58411,COND BC840MD67,Non AD conditioner,BC840MD67-24 0.5TAS 0.7SunCitr HR PGR,1.8553,HR,HKTW
80723428,91089821,530,2371.58411,COND BC840M61,Non AD conditioner,BC840M61-23 2.75FTH 0.6HonAp HR,1.8553,HR,HKTW
80717319,90299026,1000,1942.004678,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 1.0CMM HS,2.2657,HS,On going
80721877,90355760,750,2589.301477,SHM BC156CF,Climbazole shampoo,BC156c F1RT300112 0.45C 0.40SE REJ,1.6993,EC,HKTW
80721879,90374886,750,2589.301477,SHM BC156CF,Climbazole shampoo,BC156c F1RT300112 0.45C 0.40SE REJ,1.6993,EC,HKTW
80721888,91830496,750,2589.301477,COND BC840MD80,Non AD conditioner,BC840MD80-24 2.0TAS 0.05Tw KTN 0.6MB RJ,1.6993,EC,HKTW
80721886,91802249,750,2589.301477,COND B96,PO conditioner,B96-24 0.25PO 0.5TAS NaBz 0.8SE RJ,1.6993,EC,HKTW
80721884,90330029,750,2589.301477,SHM BC198N,Non AD shampoo,BC198 N1RP151020L 0.6MB RJ,1.6993,EC,HKTW
80721885,90074245,750,2589.301477,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,1.6993,EC,HKTW
80721887,91830394,750,2589.301477,COND BC840MD80,Non AD conditioner,BC840MD80-24 2.0TAS 0.05Tw KTN 0.6MB RJ,1.6993,EC,HKTW
80710501,90308899,280,3366.745734,COND BC840MD67,Non AD conditioner,BC840MD67-24 0.5TAS 0.7SunCitr HR PGR,1.3069,HR,On going
80722211,91838780,530,1778.712051,COND BC840MD80,Non AD conditioner,BC840MD80-24 2.0TAS 0.05Tw KTN 1.2MDM RJ,2.4737,EC,HKTW
80729905,90261738,1180,1645.721125,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,2.6736,HS,GBU
80718973,90152672,750,2513.854768,COND BC840MD67,Non AD conditioner,BC840MD67-24 T2.25 KTN 0.03Hist 0.7SW VS,1.7503,VS,HKTW
80718980,90140942,750,2513.854768,COND BC840MD67,Non AD conditioner,BC840 MD67-24 T2.5 KTN 0.03Hist 0.7SW VS,1.7503,VS,HKTW
80718969,90164576,750,2589.301477,SHM BC162H QR,Non AD shampoo,BC162H QR5015 KTN 0.01Hist 0.55SW VS,1.6993,VS,HKTW
80721876,97061578,400,2427.452278,SHM BC198N,Non AD shampoo,BC198 N1RP151008L REJ 0.9% SH EXC 49SYN1,1.8126,EC,HKTW
80721880,90374886,400,2427.452278,SHM BC156CF,Climbazole shampoo,BC156c F1RT300112 0.45C 0.40SE REJ,1.8126,EC,HKTW
80721878,90374886,1000,1942.004678,SHM BC156CF,Climbazole shampoo,BC156c F1RT300112 0.45C 0.40SE REJ,2.2657,EC,HKTW
80715463,90330029,400,2427.452278,SHM BC198N,Non AD shampoo,BC198 N1RP151020L 0.6MB RJ,1.8126,EC,On going
80718977,90294744,750,2589.301477,SHM BC162H QR,Non AD shampoo,BC162H QR5015 0.50SW VS,1.6993,VS,HKTW
80718984,90290857,750,2589.301477,SHM BC162H VR,Non AD shampoo,BC162H VR5005 0.55SW VS,1.6993,VS,HKTW
80718983,90294432,750,2589.301477,SHM BC162H QRC,Climbazole shampoo,BC162H QRc2519 0.55SWM 0.45CLM VS,1.6993,VS,HKTW
80718967,90294727,750,2589.301477,SHM BC162H QR,Non AD shampoo,BC162H QR5015 0.50SW VS,1.6993,VS,HKTW
80718979,90150889,750,2589.301477,SHM BC162H QR,Non AD shampoo,BC162H QR5015 0.55SW VS,1.6993,VS,HKTW
80718976,90151017,750,2513.854768,COND BC840MD67,Non AD conditioner,BC840 MD67-24 T2.25 KTN 0.03Htd 0.7SW VS,1.7503,VS,HKTW
80722213,90314810,530,1832.035641,SHM BC109 ,Clear shampoo,BC109 P30R20D00 1.1Atlas RJ,2.4017,EC,HKTW
80718974,90206651,750,2589.301477,SHM BC162H VR,Non AD shampoo,BC162H VR5005 KTN 0.6SW VS,1.6993,VS,HKTW
80718975,90151038,700,2774.274905,SHM BC162H VR,Non AD shampoo,BC162H VR2006 KTN 0.2Mosa 0.6Atlas VS,1.586,VS,HKTW
80718968,90163858,750,2513.854768,COND BC840MD67,Non AD conditioner,BC840MD67-24 T2.75 KTN 0.03Hist 0.7SW VS,1.7503,VS,HKTW
80718986,90159856,750,2513.854768,COND BC840MD67,Non AD conditioner,BC840 MD67-24 T2.25 KTN 0.05Htd 0.7SW VS,1.7503,VS,HKTW
80718978,90140942,500,1885.418006,COND BC840MD67,Non AD conditioner,BC840 MD67-24 T2.5 KTN 0.03Hist 0.7SW VS,2.3337,VS,HKTW
80718970,90159856,500,1885.418006,COND BC840MD67,Non AD conditioner,BC840 MD67-24 T2.25 KTN 0.05Htd 0.7SW VS,2.3337,VS,HKTW
80718971,90294744,500,1942.004678,SHM BC162H QR,Non AD shampoo,BC162H QR5015 0.50SW VS,2.2657,VS,HKTW
80718985,90290857,500,1942.004678,SHM BC162H VR,Non AD shampoo,BC162H VR5005 0.55SW VS,2.2657,VS,HKTW
80716280,90339522,300,3142.408227,SHM BC162H VR,Non AD shampoo,BC162H VR3000 0.40MSR RJ,1.4002,EC,On going
80716276,90330061,200,2427.452278,SHM BC156CF,Climbazole shampoo,BC156c F1RT300104 0.45C 0.9SE-Menthol RJ,1.8126,EC,On going
80718982,90164576,500,1942.004678,SHM BC162H QR,Non AD shampoo,BC162H QR5015 KTN 0.01Hist 0.55SW VS,2.2657,VS,HKTW
80718981,90294432,500,1942.004678,SHM BC162H QRC,Climbazole shampoo,BC162H QRc2519 0.55SWM 0.45CLM VS,2.2657,VS,HKTW
80690327,90074778,80,6068.965517,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 1.1CMM HS,0.725,HS,FGOI
80721757,91810317,200,4713.444028,COND BC840SC120,Non AD conditioner,BC840Sc120-25 2.5TAS KTN 0.8GS PNT,0.9335,PTN,On going
80730182,90913972,40,11783.61007,COND BC840M68,Non AD conditioner,BC840M68-25 4.6TFS KTN 0.75Red PNT,0.3734,PTN,FGOI
80721758,91810317,400,3534.988351,COND BC840SC120,Non AD conditioner,BC840Sc120-25 2.5TAS KTN 0.8GS PNT,1.2447,PTN,On going
80708707,90294432,400,2427.452278,SHM BC162H QRC,Climbazole shampoo,BC162H QRc2519 0.55SWM 0.45CLM VS,1.8126,VS,On going
80721874,97061578,1000,1942.004678,SHM BC198N,Non AD shampoo,BC198 N1RP151008L REJ 0.9% SH EXC 49SYN1,2.2657,EC,HKTW
80721882,91830918,1000,1942.004678,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,2.2657,EC,HKTW
80721759,97041637,200,4713.444028,COND BC27M1OP1,Non AD conditioner,BC27 M1OP1 0.5TAS KTN 0.7FR PTN,0.9335,PTN,On going
80721881,91830918,750,2589.301477,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,1.6993,EC,HKTW
80721875,97061578,750,2589.301477,SHM BC198N,Non AD shampoo,BC198 N1RP151008L REJ 0.9% SH EXC 49SYN1,1.6993,EC,HKTW
80723432,90297073,530,2371.58411,SHM BC177N,PO shampoo,BC177N G1XJ152000 nil PO 0.6Honey Aprico,1.8553,HR,HKTW
80710506,91049095,280,3366.745734,COND BC840M61,Non AD conditioner,BC840M61-23 3.0FTH 0.6Americana HR,1.3069,HR,On going
90345856,90276491,80,145695.3642,SHM BC156OF,AD shampoo,BC156o F1RT300116 0.5PO 1.30DaphneVN HS,0.0302,HS,Pack
90345861,90276496,80,145695.3642,SHM BC156OF,AD shampoo,BC156o F1RT300116 0.5PO 1.20JJF HS,0.0302,HS,Pack
80722000,90148173,80,6068.965517,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.725,HS,FGOI
80731167,90206651,400,2427.452278,SHM BC162H VR,Non AD shampoo,BC162H VR5005 KTN 0.6SW VS,1.8126,VS,FGOI
80708709,90294448,460,2110.817942,SHM BC162H QRC,Climbazole shampoo,BC162H QRc2515 0.45SWM 0.45CLM VS,2.0845,VS,On going
90431500,90164576,750,15083.9904,SHM BC162H QR,Non AD shampoo,BC162H QR5015 KTN 0.01Hist 0.55SW VS,0.2917,VS,HKTW
90443788,90140942,500,22622.10797,COND BC840MD67,Non AD conditioner,BC840 MD67-24 T2.5 KTN 0.03Hist 0.7SW VS,0.1945,VS,HKTW
80721761,91810317,750,2513.854768,COND BC840SC120,Non AD conditioner,BC840Sc120-25 2.5TAS KTN 0.8GS PNT,1.7503,PTN,On going
80729286,91821802,930,2088.178065,SHM BC189T,Non AD shampoo,BC189T A17NKBP20072008G20S08 0.8GS PNT,2.1071,PTN,On going
80694127,90142368,680,1427.922373,SHM BC156OF,AD shampoo,BC156o F1RT300127 0.5PO 0.85Vi HS,3.0814,HS,On going
80694126,90148173,680,1427.922373,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,3.0814,HS,On going
